id_paquete;peso;descripcion
6442;7.0;Sin descripcion
6443;7.5;Sin descripcion
6444;4.0;Fragil
6445;10.0;Sin descripcion
6446;6.4;Fragil
6447;4.5;Fragil
6448;7.7;Fragil
6449;10.9;Sin descripcion
6450;3.5;Fragil
6451;1.3;Sin descripcion
6452;6.1;Sin descripcion
6453;9.2;Fragil
6454;2.4;Sin descripcion
6455;9.9;Fragil
6456;8.4;Fragil
6457;5.7;Sin descripcion
6458;1.3;Fragil
6459;4.1;Sin descripcion
6460;4.8;Sin descripcion
6461;1.4;Sin descripcion
6462;9.2;Fragil
6463;3.2;Fragil
6464;9.9;Fragil
6465;9.6;Fragil
6466;4.1;Sin descripcion
6467;2.3;Sin descripcion
6468;9.3;Sin descripcion
6469;2.2;Sin descripcion
6470;4.4;Sin descripcion
6471;6.1;Fragil
6472;3.2;Sin descripcion
6473;7.5;Fragil
6474;2.2;Fragil
6475;3.5;Fragil
6476;5.2;Sin descripcion
6477;5.8;Fragil
6478;8.1;Sin descripcion
6479;1.8;Sin descripcion
6480;4.5;Sin descripcion
6481;6.6;Fragil
6482;1.9;Sin descripcion
6483;6.3;Fragil
6484;5.4;Sin descripcion
6485;8.2;Sin descripcion
6486;5.7;Sin descripcion
6487;3.8;Sin descripcion
6488;7.7;Sin descripcion
6489;5.2;Fragil
6490;9.4;Sin descripcion
6491;3.5;Fragil
6492;4.3;Fragil
6493;6.7;Sin descripcion
6494;3.9;Sin descripcion
6495;3.1;Sin descripcion
6496;8.5;Fragil
6497;10.4;Sin descripcion
6498;2.3;Sin descripcion
6499;2.3;Sin descripcion
6500;4.7;Fragil
6501;9.9;Fragil
6502;9.8;Sin descripcion
6503;6.0;Sin descripcion
6504;8.7;Fragil
6505;9.0;Sin descripcion
6506;1.5;Sin descripcion
6507;7.2;Fragil
6508;10.1;Sin descripcion
6509;5.6;Fragil
6510;3.1;Fragil
6511;4.6;Fragil
6512;4.1;Fragil
6513;1.5;Fragil
6514;6.5;Fragil
6515;9.3;Fragil
6516;6.2;Sin descripcion
6517;2.8;Fragil
6518;2.6;Fragil
6519;7.8;Fragil
6520;9.1;Fragil
6521;10.4;Sin descripcion
6522;5.1;Sin descripcion
6523;5.7;Fragil
6524;8.3;Sin descripcion
6525;4.9;Sin descripcion
6526;2.1;Fragil
6527;6.7;Sin descripcion
6528;6.6;Sin descripcion
6529;2.6;Fragil
6530;9.8;Fragil
6531;2.9;Sin descripcion
6532;9.4;Sin descripcion
6533;6.0;Sin descripcion
6534;5.5;Sin descripcion
6535;7.3;Fragil
6536;10.8;Fragil
6537;7.8;Fragil
6538;5.8;Sin descripcion
6539;10.3;Sin descripcion
6540;10.6;Sin descripcion
6541;9.4;Sin descripcion
6542;4.0;Fragil
6543;4.6;Fragil
6544;2.5;Sin descripcion
6545;3.0;Sin descripcion
6546;5.9;Sin descripcion
6547;1.4;Sin descripcion
6548;3.9;Sin descripcion
6549;6.4;Fragil
6550;1.6;Sin descripcion
6551;7.6;Sin descripcion
6552;1.1;Sin descripcion
6553;7.8;Sin descripcion
6554;3.4;Sin descripcion
6555;1.7;Sin descripcion
6556;6.2;Sin descripcion
6557;9.7;Fragil
6558;5.9;Sin descripcion
6559;8.5;Sin descripcion
6560;3.1;Fragil
6561;7.8;Sin descripcion
6562;9.8;Fragil
6563;4.4;Fragil
6564;7.0;Fragil
6565;10.9;Sin descripcion
6566;7.3;Sin descripcion
6567;10.0;Sin descripcion
6568;10.4;Sin descripcion
6569;3.7;Fragil
6570;5.5;Sin descripcion
6571;3.1;Fragil
6572;4.7;Fragil
6573;3.7;Sin descripcion
6574;7.6;Sin descripcion
6575;7.1;Sin descripcion
6576;3.4;Sin descripcion
6577;10.8;Sin descripcion
6578;9.4;Fragil
6579;1.2;Fragil
6580;9.5;Fragil
6581;3.4;Fragil
6582;10.4;Fragil
6583;8.4;Sin descripcion
6584;2.8;Fragil
6585;2.6;Sin descripcion
6586;7.7;Fragil
6587;4.5;Fragil
6588;4.9;Fragil
6589;8.9;Fragil
6590;5.8;Sin descripcion
6591;9.6;Fragil
6592;5.0;Sin descripcion
6593;7.8;Fragil
6594;5.5;Fragil
6595;1.5;Sin descripcion
6596;2.6;Sin descripcion
6597;8.3;Fragil
6598;7.1;Sin descripcion
6599;4.7;Sin descripcion
6600;2.0;Fragil
6601;8.7;Fragil
6602;2.5;Sin descripcion
6603;7.7;Fragil
6604;4.7;Fragil
6605;4.0;Fragil
6606;10.1;Sin descripcion
6607;1.5;Fragil
6608;4.0;Fragil
6609;4.0;Fragil
6610;5.7;Fragil
6611;1.4;Fragil
6612;3.2;Fragil
6613;9.3;Fragil
6614;5.5;Sin descripcion
6615;8.8;Fragil
6616;10.1;Fragil
6617;6.1;Sin descripcion
6618;10.1;Sin descripcion
6619;9.6;Sin descripcion
6620;6.7;Sin descripcion
6621;6.1;Sin descripcion
6622;6.5;Fragil
6623;8.0;Sin descripcion
6624;2.8;Fragil
6625;7.1;Sin descripcion
6626;10.8;Fragil
6627;6.7;Sin descripcion
6628;7.9;Fragil
6629;7.9;Sin descripcion
6630;6.5;Sin descripcion
6631;5.1;Sin descripcion
6632;2.0;Fragil
6633;9.7;Sin descripcion
6634;8.0;Fragil
6635;8.4;Fragil
6636;3.9;Sin descripcion
6637;9.1;Fragil
6638;9.1;Sin descripcion
6639;4.5;Sin descripcion
6640;4.3;Sin descripcion
6641;9.5;Sin descripcion
6642;6.9;Fragil
6643;10.2;Sin descripcion
6644;1.1;Sin descripcion
6645;3.8;Sin descripcion
6646;4.7;Sin descripcion
6647;4.5;Sin descripcion
6648;3.8;Fragil
6649;3.8;Fragil
6650;5.5;Fragil
6651;5.7;Fragil
6652;10.9;Sin descripcion
6653;7.3;Sin descripcion
6654;3.8;Fragil
6655;7.6;Sin descripcion
6656;7.6;Sin descripcion
6657;1.9;Fragil
6658;1.8;Sin descripcion
6659;5.8;Sin descripcion
6660;4.2;Fragil
6661;10.1;Sin descripcion
6662;9.0;Fragil
6663;10.8;Sin descripcion
6664;1.8;Fragil
6665;6.0;Sin descripcion
6666;6.3;Fragil
6667;9.8;Sin descripcion
6668;1.4;Sin descripcion
6669;5.2;Sin descripcion
6670;10.9;Fragil
6671;9.0;Sin descripcion
6672;9.4;Sin descripcion
6673;7.5;Fragil
6674;7.0;Fragil
6675;8.3;Fragil
6676;7.8;Fragil
6677;5.3;Fragil
6678;1.1;Fragil
6679;6.4;Fragil
6680;4.6;Fragil
6681;1.2;Sin descripcion
6682;4.1;Fragil
6683;4.5;Fragil
6684;2.7;Sin descripcion
6685;3.2;Sin descripcion
6686;8.0;Sin descripcion
6687;1.1;Fragil
6688;6.5;Sin descripcion
6689;7.6;Fragil
6690;8.3;Fragil
6691;8.1;Sin descripcion
6692;10.4;Fragil
6693;1.8;Sin descripcion
6694;3.8;Sin descripcion
6695;8.4;Sin descripcion
6696;3.9;Fragil
6697;2.0;Sin descripcion
6698;9.1;Sin descripcion
6699;7.1;Sin descripcion
6700;4.3;Fragil
6701;6.6;Fragil
6702;8.8;Fragil
6703;4.7;Sin descripcion
6704;6.9;Sin descripcion
6705;1.8;Fragil
6706;1.1;Fragil
6707;6.3;Sin descripcion
6708;7.9;Fragil
6709;8.0;Sin descripcion
6710;5.7;Sin descripcion
6711;2.5;Fragil
6712;8.1;Sin descripcion
6713;9.8;Fragil
6714;3.2;Sin descripcion
6715;6.4;Fragil
6716;7.0;Fragil
6717;1.0;Sin descripcion
6718;3.8;Fragil
6719;2.1;Fragil
6720;9.6;Fragil
6721;9.6;Sin descripcion
6722;3.7;Fragil
6723;9.7;Fragil
6724;5.4;Fragil
6725;6.8;Fragil
6726;1.9;Sin descripcion
6727;5.2;Fragil
6728;10.3;Fragil
6729;7.7;Fragil
6730;4.3;Fragil
6731;9.0;Sin descripcion
6732;5.6;Fragil
6733;8.0;Sin descripcion
6734;5.4;Fragil
6735;9.5;Sin descripcion
6736;8.4;Sin descripcion
6737;7.6;Fragil
6738;7.2;Fragil
6739;5.1;Fragil
6740;7.4;Sin descripcion
6741;1.5;Fragil
6742;3.5;Sin descripcion
6743;4.3;Sin descripcion
6744;10.8;Fragil
6745;7.2;Fragil
6746;2.1;Fragil
6747;3.6;Sin descripcion
6748;7.9;Sin descripcion
6749;6.5;Sin descripcion
6750;5.4;Fragil
6751;4.1;Sin descripcion
6752;1.3;Sin descripcion
6753;4.4;Sin descripcion
6754;1.7;Sin descripcion
6755;1.0;Sin descripcion
6756;2.6;Fragil
6757;3.6;Fragil
6758;2.9;Sin descripcion
6759;6.1;Fragil
6760;7.8;Sin descripcion
6761;7.6;Fragil
6762;1.5;Fragil
6763;9.3;Sin descripcion
6764;7.4;Sin descripcion
6765;2.5;Fragil
6766;9.8;Sin descripcion
6767;7.7;Sin descripcion
6768;8.4;Sin descripcion
6769;7.2;Fragil
6770;10.1;Sin descripcion
6771;7.5;Fragil
6772;5.6;Sin descripcion
6773;8.8;Sin descripcion
6774;4.8;Sin descripcion
6775;2.2;Sin descripcion
6776;5.8;Sin descripcion
6777;1.4;Fragil
6778;2.3;Sin descripcion
6779;4.9;Sin descripcion
6780;9.9;Fragil
6781;5.5;Fragil
6782;4.2;Sin descripcion
6783;7.6;Sin descripcion
6784;5.6;Sin descripcion
6785;5.5;Fragil
6786;1.8;Sin descripcion
6787;9.1;Fragil
6788;10.5;Fragil
6789;3.0;Fragil
6790;10.8;Sin descripcion
6791;7.4;Sin descripcion
6792;8.7;Fragil
6793;10.7;Fragil
6794;4.6;Fragil
6795;9.1;Sin descripcion
6796;8.8;Sin descripcion
6797;3.1;Sin descripcion
6798;8.6;Sin descripcion
6799;9.1;Fragil
6800;4.1;Sin descripcion
6801;2.7;Sin descripcion
6802;6.6;Sin descripcion
6803;1.1;Fragil
6804;3.5;Fragil
6805;8.3;Fragil
6806;10.0;Sin descripcion
6807;3.2;Sin descripcion
6808;2.8;Sin descripcion
6809;3.8;Fragil
6810;10.2;Sin descripcion
6811;8.0;Fragil
6812;3.7;Fragil
6813;7.5;Sin descripcion
6814;3.8;Sin descripcion
6815;1.8;Fragil
6816;3.7;Fragil
6817;7.5;Fragil
6818;1.1;Sin descripcion
6819;4.4;Sin descripcion
6820;4.8;Fragil
6821;9.9;Fragil
6822;5.4;Fragil
6823;4.1;Fragil
6824;2.4;Sin descripcion
6825;7.1;Sin descripcion
6826;2.3;Sin descripcion
6827;6.4;Sin descripcion
6828;7.8;Fragil
6829;4.0;Fragil
6830;9.3;Fragil
6831;9.9;Fragil
6832;8.0;Sin descripcion
6833;8.3;Sin descripcion
6834;10.7;Fragil
6835;8.8;Sin descripcion
6836;6.9;Sin descripcion
6837;10.6;Fragil
6838;5.8;Fragil
6839;2.2;Fragil
6840;2.2;Fragil
6841;8.2;Sin descripcion
6842;10.3;Sin descripcion
6843;4.0;Fragil
6844;8.2;Sin descripcion
6845;7.3;Sin descripcion
6846;7.2;Sin descripcion
6847;5.9;Sin descripcion
6848;1.5;Sin descripcion
6849;7.7;Fragil
6850;8.1;Fragil
6851;2.1;Sin descripcion
6852;4.5;Fragil
6853;5.8;Fragil
6854;2.3;Fragil
6855;6.4;Sin descripcion
6856;9.7;Sin descripcion
6857;7.9;Fragil
6858;5.4;Sin descripcion
6859;1.6;Sin descripcion
6860;10.0;Fragil
6861;9.1;Sin descripcion
6862;10.4;Sin descripcion
6863;9.5;Sin descripcion
6864;5.4;Sin descripcion
6865;5.7;Fragil
6866;7.4;Fragil
6867;2.2;Sin descripcion
6868;1.7;Fragil
6869;8.8;Fragil
6870;10.3;Fragil
6871;8.5;Sin descripcion
6872;1.5;Fragil
6873;2.1;Fragil
6874;1.3;Sin descripcion
6875;8.5;Fragil
6876;2.5;Fragil
6877;2.6;Sin descripcion
6878;8.2;Sin descripcion
6879;6.2;Sin descripcion
6880;4.0;Fragil
6881;5.1;Sin descripcion
6882;9.0;Sin descripcion
6883;8.2;Sin descripcion
6884;10.0;Sin descripcion
6885;4.0;Fragil
6886;10.0;Sin descripcion
6887;4.1;Sin descripcion
6888;5.3;Fragil
6889;2.2;Sin descripcion
6890;10.9;Fragil
6891;5.0;Sin descripcion
6892;8.1;Sin descripcion
6893;8.8;Fragil
6894;8.4;Sin descripcion
6895;6.1;Sin descripcion
6896;9.2;Sin descripcion
6897;3.5;Sin descripcion
6898;4.9;Fragil
6899;10.8;Sin descripcion
6900;9.4;Fragil
6901;9.4;Sin descripcion
6902;4.3;Sin descripcion
6903;5.6;Sin descripcion
6904;8.0;Fragil
6905;9.9;Sin descripcion
6906;7.7;Fragil
6907;8.5;Fragil
6908;5.6;Fragil
6909;5.4;Fragil
6910;7.5;Fragil
6911;4.2;Sin descripcion
6912;3.0;Fragil
6913;10.2;Fragil
6914;7.2;Fragil
6915;3.2;Sin descripcion
6916;4.4;Fragil
6917;7.0;Fragil
6918;1.0;Sin descripcion
6919;10.2;Fragil
6920;2.6;Sin descripcion
6921;8.8;Fragil
6922;4.9;Fragil
6923;2.2;Sin descripcion
6924;10.1;Fragil
6925;1.4;Sin descripcion
6926;7.7;Sin descripcion
6927;2.1;Fragil
6928;2.6;Sin descripcion
6929;7.8;Sin descripcion
6930;2.2;Fragil
6931;8.6;Fragil
6932;1.4;Sin descripcion
6933;10.6;Fragil
6934;3.6;Sin descripcion
6935;4.5;Sin descripcion
6936;6.6;Sin descripcion
6937;3.9;Fragil
6938;10.6;Sin descripcion
6939;9.2;Fragil
6940;4.8;Sin descripcion
6941;6.0;Sin descripcion
6942;8.8;Fragil
6943;2.7;Fragil
6944;3.1;Sin descripcion
6945;3.7;Sin descripcion
6946;4.4;Sin descripcion
6947;5.0;Fragil
6948;9.7;Sin descripcion
6949;8.4;Fragil
6950;8.0;Sin descripcion
6951;10.5;Fragil
6952;5.0;Sin descripcion
6953;8.3;Sin descripcion
6954;3.8;Sin descripcion
6955;4.6;Fragil
6956;8.3;Fragil
6957;2.9;Fragil
6958;8.9;Sin descripcion
6959;10.6;Sin descripcion
6960;9.4;Sin descripcion
6961;10.4;Fragil
6962;8.7;Fragil
6963;6.2;Fragil
6964;5.6;Fragil
6965;2.4;Fragil
6966;5.9;Fragil
6967;5.1;Fragil
6968;8.9;Sin descripcion
6969;1.6;Fragil
6970;1.4;Sin descripcion
6971;8.4;Fragil
6972;5.4;Fragil
6973;5.0;Fragil
6974;1.4;Fragil
6975;10.1;Fragil
6976;9.8;Sin descripcion
6977;9.7;Sin descripcion
6978;2.8;Fragil
6979;5.6;Sin descripcion
6980;2.1;Fragil
6981;3.5;Fragil
6982;9.9;Sin descripcion
6983;9.4;Sin descripcion
6984;4.0;Fragil
6985;3.8;Fragil
6986;9.7;Fragil
6987;3.3;Fragil
6988;5.3;Sin descripcion
6989;6.5;Sin descripcion
6990;1.9;Sin descripcion
6991;5.2;Sin descripcion
6992;8.7;Fragil
6993;1.7;Fragil
6994;2.3;Sin descripcion
6995;3.3;Fragil
6996;2.8;Sin descripcion
6997;1.0;Sin descripcion
6998;9.9;Fragil
6999;6.5;Sin descripcion
7000;5.9;Fragil
7001;3.4;Sin descripcion
7002;6.2;Fragil
7003;6.7;Fragil
7004;6.6;Fragil
7005;10.3;Sin descripcion
7006;1.8;Sin descripcion
7007;10.3;Sin descripcion
7008;7.7;Sin descripcion
7009;5.6;Sin descripcion
7010;7.0;Fragil
7011;5.8;Fragil
7012;9.5;Sin descripcion
7013;9.7;Fragil
7014;10.2;Sin descripcion
7015;1.2;Sin descripcion
7016;5.1;Fragil
7017;7.3;Fragil
7018;2.9;Sin descripcion
7019;4.8;Sin descripcion
7020;1.2;Sin descripcion
7021;2.1;Fragil
7022;5.0;Sin descripcion
7023;9.6;Sin descripcion
7024;2.2;Sin descripcion
7025;1.9;Sin descripcion
7026;3.2;Fragil
7027;2.1;Sin descripcion
7028;3.7;Sin descripcion
7029;10.0;Sin descripcion
7030;8.3;Fragil
7031;6.1;Fragil
7032;1.4;Sin descripcion
7033;4.1;Fragil
7034;5.7;Sin descripcion
7035;10.5;Fragil
7036;8.4;Sin descripcion
7037;6.9;Fragil
7038;3.2;Fragil
7039;7.8;Sin descripcion
7040;3.4;Sin descripcion
7041;1.0;Sin descripcion
7042;2.7;Sin descripcion
7043;7.4;Sin descripcion
7044;1.4;Fragil
7045;3.9;Fragil
7046;3.4;Fragil
7047;6.4;Fragil
7048;5.4;Fragil
7049;9.1;Fragil
7050;7.1;Fragil
7051;5.6;Fragil
7052;5.5;Fragil
7053;10.2;Sin descripcion
7054;6.7;Fragil
7055;5.7;Fragil
7056;9.9;Sin descripcion
7057;6.6;Sin descripcion
7058;7.6;Sin descripcion
7059;5.3;Fragil
7060;4.9;Fragil
7061;9.4;Fragil
7062;8.3;Sin descripcion
7063;5.9;Sin descripcion
7064;3.1;Fragil
7065;3.9;Sin descripcion
7066;8.4;Fragil
7067;7.7;Sin descripcion
7068;8.3;Sin descripcion
7069;2.1;Sin descripcion
7070;2.1;Fragil
7071;6.6;Fragil
7072;4.7;Sin descripcion
7073;2.1;Fragil
7074;6.8;Fragil
7075;1.1;Sin descripcion
7076;4.4;Sin descripcion
7077;8.2;Fragil
7078;2.9;Fragil
7079;10.2;Sin descripcion
7080;3.9;Sin descripcion
7081;1.3;Fragil
7082;8.0;Sin descripcion
7083;7.3;Fragil
7084;1.5;Sin descripcion
7085;1.4;Fragil
7086;1.7;Fragil
7087;7.8;Fragil
7088;8.3;Fragil
7089;9.9;Sin descripcion
7090;5.8;Fragil
7091;5.1;Sin descripcion
7092;8.7;Fragil
7093;7.0;Fragil
7094;1.3;Fragil
7095;9.2;Sin descripcion
7096;10.6;Sin descripcion
7097;6.7;Sin descripcion
7098;8.4;Fragil
7099;1.2;Fragil
7100;4.9;Fragil
7101;5.7;Sin descripcion
7102;7.4;Sin descripcion
7103;1.3;Fragil
7104;5.2;Fragil
7105;2.5;Fragil
7106;5.0;Fragil
7107;6.6;Sin descripcion
7108;7.8;Sin descripcion
7109;8.1;Sin descripcion
7110;3.2;Sin descripcion
7111;5.3;Fragil
7112;5.3;Sin descripcion
7113;5.6;Fragil
7114;2.2;Sin descripcion
7115;6.2;Fragil
7116;4.0;Sin descripcion
7117;3.4;Sin descripcion
7118;4.8;Fragil
7119;5.0;Fragil
7120;6.9;Fragil
7121;2.6;Fragil
7122;7.7;Sin descripcion
7123;2.9;Sin descripcion
7124;2.4;Fragil
7125;10.6;Fragil
7126;4.0;Fragil
7127;5.7;Fragil
7128;4.3;Fragil
7129;4.1;Sin descripcion
7130;4.3;Sin descripcion
7131;4.2;Fragil
7132;4.7;Sin descripcion
7133;8.8;Sin descripcion
7134;5.3;Fragil
7135;4.1;Sin descripcion
7136;3.4;Fragil
7137;6.6;Fragil
7138;2.8;Fragil
7139;2.4;Sin descripcion
7140;7.2;Sin descripcion
7141;2.2;Fragil
7142;7.2;Sin descripcion
7143;5.0;Fragil
7144;4.5;Fragil
7145;8.7;Fragil
7146;9.6;Fragil
7147;2.1;Fragil
7148;1.4;Fragil
7149;7.6;Fragil
7150;8.1;Sin descripcion
7151;4.5;Fragil
7152;2.7;Sin descripcion
7153;7.6;Fragil
7154;1.4;Fragil
7155;1.5;Fragil
7156;9.2;Fragil
7157;2.5;Sin descripcion
7158;7.8;Fragil
7159;4.8;Fragil
7160;5.8;Fragil
7161;2.0;Fragil
7162;5.7;Sin descripcion
7163;1.7;Fragil
7164;3.0;Sin descripcion
7165;1.5;Sin descripcion
7166;5.9;Fragil
7167;8.5;Sin descripcion
7168;4.4;Fragil
7169;1.1;Fragil
7170;2.7;Sin descripcion
7171;8.1;Sin descripcion
7172;6.4;Fragil
7173;2.7;Fragil
7174;3.1;Sin descripcion
7175;5.5;Sin descripcion
7176;7.1;Sin descripcion
7177;2.6;Fragil
7178;1.6;Fragil
7179;4.4;Fragil
7180;4.8;Sin descripcion
7181;6.3;Sin descripcion
7182;9.5;Fragil
7183;3.4;Fragil
7184;8.2;Fragil
7185;7.5;Sin descripcion
7186;9.1;Fragil
7187;10.4;Sin descripcion
7188;1.2;Sin descripcion
7189;7.9;Fragil
7190;5.7;Fragil
7191;7.4;Sin descripcion
7192;2.7;Sin descripcion
7193;7.9;Fragil
7194;4.8;Sin descripcion
7195;5.7;Sin descripcion
7196;7.9;Sin descripcion
7197;9.0;Sin descripcion
7198;4.9;Sin descripcion
7199;9.2;Fragil
7200;2.5;Fragil
7201;5.2;Fragil
7202;7.6;Sin descripcion
7203;10.2;Sin descripcion
7204;8.3;Fragil
7205;7.9;Fragil
7206;5.6;Fragil
7207;10.2;Sin descripcion
7208;2.1;Sin descripcion
7209;4.3;Fragil
7210;2.4;Sin descripcion
7211;8.4;Sin descripcion
7212;2.4;Sin descripcion
7213;1.8;Fragil
7214;5.7;Sin descripcion
7215;8.0;Fragil
7216;6.1;Sin descripcion
7217;4.7;Sin descripcion
7218;6.5;Fragil
7219;10.5;Fragil
7220;3.7;Fragil
7221;6.3;Fragil
7222;6.2;Sin descripcion
7223;4.2;Fragil
7224;6.3;Fragil
7225;5.3;Sin descripcion
7226;7.8;Fragil
7227;6.2;Fragil
7228;6.2;Sin descripcion
7229;8.7;Sin descripcion
7230;9.2;Fragil
7231;1.4;Fragil
7232;8.3;Fragil
7233;1.6;Sin descripcion
7234;4.1;Fragil
7235;10.9;Fragil
7236;4.3;Sin descripcion
7237;3.1;Sin descripcion
7238;5.8;Sin descripcion
7239;6.7;Fragil
7240;6.2;Sin descripcion
7241;2.1;Fragil
7242;4.1;Fragil
7243;10.6;Fragil
7244;1.2;Fragil
7245;7.4;Sin descripcion
7246;10.0;Fragil
7247;9.1;Fragil
7248;3.4;Sin descripcion
7249;10.5;Sin descripcion
7250;7.4;Fragil
7251;5.0;Fragil
7252;2.1;Fragil
7253;3.3;Fragil
7254;3.9;Fragil
7255;6.8;Fragil
7256;3.6;Fragil
7257;3.2;Sin descripcion
7258;7.0;Fragil
7259;1.5;Fragil
7260;9.8;Fragil
7261;2.4;Fragil
7262;10.3;Fragil
7263;1.8;Sin descripcion
7264;7.5;Sin descripcion
7265;9.6;Fragil
7266;9.8;Sin descripcion
7267;2.7;Fragil
7268;2.0;Fragil
7269;8.4;Sin descripcion
7270;7.4;Fragil
7271;5.3;Fragil
7272;2.8;Fragil
7273;2.8;Sin descripcion
7274;2.0;Fragil
7275;6.5;Fragil
7276;9.0;Fragil
7277;10.5;Fragil
7278;2.2;Sin descripcion
7279;1.3;Sin descripcion
7280;6.7;Fragil
7281;2.5;Fragil
7282;3.9;Fragil
7283;8.6;Fragil
7284;9.7;Fragil
7285;8.2;Fragil
7286;10.8;Sin descripcion
7287;8.5;Sin descripcion
7288;1.7;Fragil
7289;9.8;Sin descripcion
7290;3.8;Fragil
7291;10.0;Fragil
7292;9.6;Sin descripcion
7293;4.8;Sin descripcion
7294;4.1;Sin descripcion
7295;8.9;Sin descripcion
7296;2.1;Sin descripcion
7297;1.7;Sin descripcion
7298;2.9;Sin descripcion
7299;3.4;Fragil
7300;5.7;Sin descripcion
7301;1.9;Fragil
7302;7.1;Sin descripcion
7303;4.3;Fragil
7304;5.8;Fragil
7305;4.8;Fragil
7306;10.4;Sin descripcion
7307;4.8;Fragil
7308;1.4;Sin descripcion
7309;8.1;Sin descripcion
7310;8.5;Sin descripcion
7311;6.7;Fragil
7312;7.3;Sin descripcion
7313;5.9;Fragil
7314;3.2;Fragil
7315;3.7;Fragil
7316;3.2;Sin descripcion
7317;8.8;Sin descripcion
7318;4.9;Fragil
7319;9.4;Sin descripcion
7320;9.9;Sin descripcion
7321;10.3;Fragil
7322;2.6;Sin descripcion
7323;9.0;Sin descripcion
7324;9.7;Sin descripcion
7325;5.8;Fragil
7326;2.8;Fragil
7327;7.6;Fragil
7328;5.0;Sin descripcion
7329;7.0;Fragil
7330;10.4;Fragil
7331;3.5;Fragil
7332;8.0;Sin descripcion
7333;3.8;Sin descripcion
7334;6.6;Fragil
7335;8.5;Sin descripcion
7336;2.8;Sin descripcion
7337;7.1;Fragil
7338;8.9;Sin descripcion
7339;10.9;Sin descripcion
7340;1.1;Fragil
7341;7.9;Fragil
7342;7.3;Fragil
7343;2.8;Sin descripcion
7344;3.2;Fragil
7345;10.8;Sin descripcion
7346;10.3;Fragil
7347;5.9;Fragil
7348;6.9;Sin descripcion
7349;7.5;Sin descripcion
7350;3.8;Sin descripcion
7351;4.0;Sin descripcion
7352;6.5;Sin descripcion
7353;10.1;Sin descripcion
7354;6.5;Fragil
7355;10.7;Fragil
7356;8.8;Sin descripcion
7357;9.0;Fragil
7358;6.5;Fragil
7359;10.6;Sin descripcion
7360;5.7;Fragil
7361;4.4;Fragil
7362;6.1;Sin descripcion
7363;4.5;Sin descripcion
7364;1.0;Fragil
7365;9.0;Fragil
7366;3.1;Fragil
7367;2.8;Fragil
7368;5.9;Fragil
7369;8.5;Sin descripcion
7370;7.1;Sin descripcion
7371;7.6;Fragil
7372;9.4;Sin descripcion
7373;1.6;Fragil
7374;10.0;Fragil
7375;3.5;Fragil
7376;2.1;Fragil
7377;8.3;Fragil
7378;8.8;Fragil
7379;1.3;Fragil
7380;3.1;Fragil
7381;3.9;Sin descripcion
7382;1.0;Sin descripcion
7383;10.1;Sin descripcion
7384;2.0;Fragil
7385;7.5;Sin descripcion
7386;7.2;Fragil
7387;8.3;Sin descripcion
7388;2.8;Fragil
7389;9.4;Fragil
7390;10.3;Fragil
7391;9.2;Fragil
7392;4.4;Fragil
7393;2.9;Fragil
7394;4.3;Fragil
7395;7.9;Fragil
7396;2.0;Fragil
7397;4.7;Fragil
7398;1.8;Sin descripcion
7399;1.4;Fragil
7400;1.7;Sin descripcion
7401;8.0;Fragil
7402;6.2;Fragil
7403;1.3;Fragil
7404;5.7;Sin descripcion
7405;5.0;Sin descripcion
7406;9.8;Fragil
7407;9.3;Fragil
7408;7.8;Sin descripcion
7409;6.2;Fragil
7410;1.9;Sin descripcion
7411;3.1;Sin descripcion
7412;2.7;Sin descripcion
7413;3.3;Fragil
7414;2.0;Sin descripcion
7415;4.4;Fragil
7416;5.6;Sin descripcion
7417;1.3;Sin descripcion
7418;3.2;Fragil
7419;4.0;Sin descripcion
7420;6.9;Fragil
7421;9.7;Fragil
7422;8.5;Sin descripcion
7423;3.2;Sin descripcion
7424;3.1;Sin descripcion
7425;4.1;Fragil
7426;1.5;Sin descripcion
7427;10.2;Fragil
7428;2.2;Sin descripcion
7429;1.6;Sin descripcion
7430;3.1;Fragil
7431;8.5;Fragil
7432;9.9;Fragil
7433;6.0;Sin descripcion
7434;2.6;Fragil
7435;6.0;Fragil
7436;1.3;Sin descripcion
7437;9.9;Fragil
7438;8.4;Sin descripcion
7439;7.8;Fragil
7440;4.7;Sin descripcion
7441;6.9;Sin descripcion
7442;3.9;Sin descripcion
7443;5.3;Fragil
7444;3.2;Fragil
7445;6.1;Sin descripcion
7446;10.2;Sin descripcion
7447;10.4;Fragil
7448;7.2;Fragil
7449;7.3;Sin descripcion
7450;4.0;Fragil
7451;6.0;Sin descripcion
7452;4.3;Fragil
7453;4.1;Sin descripcion
7454;2.7;Sin descripcion
7455;10.8;Fragil
7456;1.0;Fragil
7457;9.6;Sin descripcion
7458;3.1;Fragil
7459;9.9;Sin descripcion
7460;8.3;Fragil
7461;9.7;Sin descripcion
7462;6.6;Fragil
7463;2.2;Fragil
7464;5.5;Sin descripcion
7465;1.7;Sin descripcion
7466;2.7;Fragil
7467;10.7;Fragil
7468;9.9;Sin descripcion
7469;4.9;Sin descripcion
7470;6.9;Sin descripcion
7471;8.4;Sin descripcion
7472;10.0;Fragil
7473;6.8;Sin descripcion
7474;9.7;Sin descripcion
7475;5.9;Sin descripcion
7476;7.9;Fragil
7477;1.0;Sin descripcion
7478;5.9;Fragil
7479;9.5;Sin descripcion
